year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20130102,6.2,1.3,10.9,0,2434
20130103,2.3,0.1,5.5,0,2501
20130104,3.4,0.3,6.7,0,2483
20130105,5.1,2.5,8.8,0,2515
20130106,5.4,1.8,10,0,2515
20130107,6.6,3.8,8.6,0,2491
20130108,7.9,5.1,10.8,0,2491
20130109,5,1.7,8.9,0,2491
20130110,4.6,2.1,7.4,0,2478
20130111,6.9,4.2,9.8,0,2486
20130112,9.8,6.6,14,0,2515
20130113,8.8,6.9,10.2,0.4,2515
20130114,9.7,6.1,14.3,0,2486
20130115,8.6,4.1,11.4,0,2491
20130116,7.1,4.1,11.1,0,2491
20130117,4,1.3,7.1,0,2551
20130118,4.5,0.1,9.4,0,2551
20130119,6.5,1.8,11.3,0,2515
20130120,8.6,4.2,12.9,2,2515
20130121,13.3,9.9,16,37.5,2565
20130122,9.6,8.3,12.2,0,2565
20130123,7.7,4.6,10.8,0,2565
20130124,6.6,3.7,9.9,0,2545
20130125,4,2.2,7.4,0,2529
20130126,4.8,1.8,9.6,0,2515
20130127,3.1,0.9,6.4,0,2515
20130128,6,1,10.9,0,2541
20130129,8.3,3.9,12.1,0,2532
20130130,10.9,6.2,15.2,0,2532
20130131,13.7,9.7,16.5,0.2,2515
20130201,14.9,12.6,16.6,22,2520
20130202,11.8,8.4,14.2,0,2571
20130203,10.1,6.1,13,10.5,2571
20130204,12.7,8.3,18.9,2,2431
20130205,9.6,6.9,10.8,10.5,2424
20130206,8.2,5.7,10.7,0,2400
20130207,3.3,-0.9,5.9,0,2438
20130208,1.5,-1.1,4.9,0,2463
20130209,4.1,0.7,7.4,0,2571
20130210,6.4,2.5,10.7,0,2571
20130211,6.8,4.1,10.7,0,2571
20130212,7.1,4.2,12.4,0,2475
20130213,6,2.2,9.4,0,2499
20130214,7.6,5.6,9.3,3,2518
20130215,7.6,3.6,12.8,0.5,2529
20130216,5.8,1.7,9.1,0,2571
20130217,10.2,4.8,14.3,41.5,2571
20130218,10.2,6.1,14.3,7.5,2535
20130219,5.8,2.9,8.4,6,2547
20130220,6.2,2.9,9.7,0,2583
20130221,7.5,3.5,11.5,0,2737
20130222,9,6.4,14.3,0,2752
20130223,8.1,3.5,11.9,0,2571
20130224,8.7,5.6,12.2,0,2571
20130225,10.3,6.5,13.2,0,2765
20130226,10.9,9.2,12.7,2.5,2761
20130227,12.9,10.4,15.7,0,2761
20130228,14.2,8,17.8,0,2710
20130301,11.6,5.8,16.8,1,3238
20130302,8,4.5,11.6,0,3238
20130303,7.7,4.1,12.7,0,3238
20130304,9.9,4,15,0,3094
20130305,10.3,5.6,15,0,3173
20130306,12.8,8.2,16.7,0,3260
20130307,13.7,10.7,16.3,0,3316
20130308,14.5,8.8,19.3,0,3316
20130309,17.1,11,21.3,0,3238
20130310,14.6,10,19.8,0,3238
20130311,11.6,8.1,15.6,0,3369
20130312,14.7,9.2,18.2,0,3335
20130313,13.9,10.1,17.8,4.5,3335
20130314,10,6.7,14.6,0,3321
20130315,10.8,7.4,14.6,0,3143
20130316,11.8,7,16.2,0,3238
20130317,13.3,8.4,17.4,15.5,3238
20130318,14.3,10.8,17.7,32.5,3143
20130319,14.6,9.8,17.4,0,3143
20130320,12.5,6,18.1,5,3143
20130321,8.2,3.6,11.7,0,3238
20130322,10.6,6.7,13.1,0.4,3238
20130323,12.1,9.4,15.4,0,3238
20130324,12.8,10.3,15.1,0,3238
20130325,9.7,6.1,14.7,0,3238
20130326,10.4,5.6,13.8,0,3238
20130327,12.9,10.4,16.1,0.5,3238
20130328,14.2,8.9,18.8,0,3238
20130329,13.2,10.2,16.5,0,3238
20130330,12.8,7.5,16.8,0,3238
20130331,13.5,11.2,17.1,0,3238
20130401,14.4,11.5,18,0,3238
20130402,13.3,8.1,18.4,0,3238
20130403,13.4,7.3,17.6,0,3238
20130404,14.7,11.8,21.8,0,3238
20130405,16.3,13,19.4,2.5,3238
20130406,12.9,5.9,20.5,26,3238
20130407,9,5.8,14.1,0,3238
20130408,11.8,6.7,16.3,0,3238
20130409,12.3,8.6,17.3,0,3238
20130410,9.3,6.5,12.8,0,3238
20130411,10.9,8,15.3,0.3,3238
20130412,12.3,7.8,16.9,0,3238
20130413,13.7,8.2,17.7,0,3238
20130414,16.5,13,21.7,0,3238
20130415,15,10.2,19.9,0,3238
20130416,18.8,14.1,21.9,0,3238
20130417,17.1,15.2,21.5,0.2,3238
20130418,16.3,14.5,19.2,0,3238
20130419,13.6,11.5,16.8,0,3238
20130420,11.3,9.8,13.5,2,3238
20130421,12.4,8.1,17.6,0,3238
20130422,14.3,8.4,18.5,0,3238
20130423,15.4,13.7,17,63.5,3238
20130424,15.3,11.9,18.4,0,3238
20130425,15,11.3,19.3,0,3238
20130426,15.2,11.4,19.7,0,3238
20130427,16.2,10.3,20.3,0,3238
20130428,19,14.6,22.5,0,3238
20130429,17.8,15.6,19.9,12,3238
20130430,15.4,11.9,18.1,6,3238
20130501,14.4,11.2,18.8,0,3238
20130502,15,11.1,20.3,0,3238
20130503,16,11.7,19.8,0,3238
20130504,16.5,13.1,19.9,0,3238
20130505,17,12.5,21.1,0,3238
20130506,17.8,12.7,23.5,0,3238
20130507,18.5,13.9,22.6,0,3238
20130508,18.8,16.6,22.2,0,3238
20130509,19.5,16.2,23,23,3238
20130510,19.1,16.3,26.1,35.5,3238
20130511,18.7,14.8,24.5,0,3238
20130512,18.7,14.7,21,0,3238
20130513,20.2,16.6,23.2,0,3238
20130514,21.2,15.6,25,0,3238
20130515,21.1,18.8,23.4,0,3238
20130516,18.3,16.5,21.3,0,3238
20130517,18.4,15.6,23.1,0,3238
20130518,20,16.8,24.2,21,3238
20130519,19.6,17.3,23.2,20.5,3238
20130520,17.8,16.6,19.9,0,3238
20130521,18.6,16.3,22.3,0,3238
20130522,19.1,14.6,23.4,0,3238
20130523,21.4,18.5,25.5,0,3238
20130524,22.2,18,26.5,0,3238
20130525,23.2,18.8,26.7,0,3238
20130526,23.4,22,26,0,3238
20130527,20.4,20,22.7,41,3238
20130528,20.2,18,22.3,19,3238
20130529,20.8,17.9,25,0,3238
20130530,18.9,17.1,20.7,0.5,3238
20130531,19.4,16.1,22.4,0,3238
20130601,18.9,17.9,21.2,0.5,3238
20130602,20.9,17.5,24.1,0,3238
20130603,21.2,17.6,25,0,3238
20130604,21.5,19.1,24.8,0,3238
20130605,21.3,18.4,24.6,0,3238
20130606,21.4,16.1,26.3,0,3238
20130607,22.2,19.8,24.7,0,3238
20130608,20.6,19.4,23.2,13.5,3238
20130609,20.1,19.3,20.8,11.5,3238
20130610,20.6,19.8,22.6,5.5,3238
20130611,21.7,20.6,22.5,1,3238
20130612,21.6,19.8,24.2,0,3238
20130613,21.8,20.2,24.1,0.2,3238
20130614,21.2,19.6,22.7,56.5,3238
20130615,22.9,20.4,26.2,0,3238
20130616,21.8,19.7,25.6,0,3238
20130617,22.9,19.7,26.2,1,3238
20130618,24.2,23.2,24.9,0.5,3238
20130619,23.4,22.2,24.5,19.5,3238
20130620,24.5,21.6,29.2,1.5,3238
20130621,23.5,21.3,28.7,0.5,3238
20130622,21.9,20.5,24.8,0,3238
20130623,22.3,20.5,26.3,2.5,3238
20130624,21.7,19.3,25.3,5.5,3238
20130625,22.5,20.9,25.5,7.5,3238
20130626,23,20.2,26,25.5,3238
20130627,23,21.1,25.2,3,3238
20130628,24.3,21.9,28.1,0,3238
20130629,25,21.9,28.2,0.1,3238
20130630,24.9,23.3,28.3,0.2,3238
20130701,25.7,23.1,29.6,0,3238
20130702,25.8,24.8,27,4.5,3238
20130703,25.8,24.4,28.1,3,3238
20130704,26,24.8,26.8,0.3,3238
20130705,24.6,22.6,26,0,3238
20130706,23.6,22.1,25,11,3238
20130707,25.5,24.2,26.4,0,3238
20130708,25.9,25.1,27.7,0,3238
20130709,26.5,25.3,28.9,0,3238
20130710,27,25.2,29.6,0,3238
20130711,27.2,25.1,30,0,3238
20130712,28.6,25.7,31.4,0,3238
20130713,29.1,27.5,31.6,0,3238
20130714,28.2,27.1,30.5,0,3238
20130715,27.5,26.4,29.7,0,3238
20130716,27.7,26.2,30.4,0,3238
20130717,28,26.8,30.5,0,3238
20130718,27.9,26.1,30.9,0,3238
20130719,28.4,26.3,31.5,0,3238
20130720,28.2,26.8,30.7,0,3238
20130721,27.9,26.7,30.3,0,3238
20130722,28.3,26.8,30.9,0,3238
20130723,28,26.8,30.7,0,3238
20130724,27.9,26,30.5,0,3238
20130725,28.3,25.8,32.3,0,3238
20130726,28.1,26.3,31.3,0,3238
20130727,27.8,26.2,30.8,0,3238
20130728,28.6,27.5,31.3,0,3238
20130729,28.1,27.1,29.9,0,3238
20130730,28.9,26.9,31.6,0,3238
20130731,28.7,27.2,31.4,0,3238
20130801,28.7,27.2,31.7,0,3238
20130802,29,27.4,32.1,0,3238
20130803,28.6,27.6,30.6,0.5,3238
20130804,28.9,27.3,31.1,1,3238
20130805,27.8,25.8,29.7,4,3238
20130806,29.2,27.2,31.6,0.1,3238
20130807,29.2,27.9,32.1,0,3238
20130808,28.9,27.1,31,0,3238
20130809,29.5,27.3,32.3,0,3238
20130810,29.9,28,32.6,0,3238
20130811,29.3,27,32.1,0,3238
20130812,29.4,26.5,33.3,0,3238
20130813,29.6,26.6,33,0,3238
20130814,29.8,26.9,33,0,3238
20130815,29.9,27.2,33.3,0,3238
20130816,29.9,26.6,33.5,0.2,3238
20130817,30.5,27.5,33.8,0,3238
20130818,31.2,28.4,34.2,0,3238
20130819,29.6,26.8,33,14.5,3238
20130820,30.3,26.8,33.6,0,3238
20130821,30.8,27.2,34.3,1,3238
20130822,30.1,27.1,33.4,17,3238
20130823,29.8,27.5,32.6,8,3238
20130824,29,26.7,31.4,10.5,3238
20130825,27.1,25.6,30.7,50,3238
20130826,27.2,24.9,31.8,0,3238
20130827,27.4,23.4,31.2,0,3238
20130828,28.1,23.3,32.1,0.5,3238
20130829,29.6,26.5,32,8.5,3238
20130830,27.2,25.6,29.4,55.5,3238
20130831,26.9,24.1,30.3,0,3238
20130901,26.3,22.3,30.1,0,3238
20130902,27,23.3,30.5,0,3238
20130903,25.2,23,26.6,0.5,3238
20130904,24.6,20.4,29.2,0,3238
20130905,25.2,22.4,28.9,0,3238
20130906,23.6,21.3,25.1,13,3238
20130907,22.5,21.2,26,2.5,3238
20130908,24.5,21,28.9,0,3238
20130909,24.6,21.2,28.4,0,3238
20130910,24.9,20.9,29.2,0,3238
20130911,26.3,23.1,29.3,0,3238
20130912,27.1,24.5,30.3,0,3238
20130913,27.6,26,30.3,1,3238
20130914,25.9,22.7,30,15,3238
20130915,27,22.3,33.4,0,3238
20130916,26.6,23.1,30.6,0,3238
20130917,25.6,22.6,29.2,0,3238
20130918,26.9,23.3,30.4,0,3238
20130919,26.2,24.2,29.8,0,3238
20130920,26.5,23.6,30.1,0,3238
20130921,27.2,23.8,31,0,3238
20130922,26.7,24.3,29.7,16,3238
20130923,26.2,24.4,29.6,0,3238
20130924,25.4,23.6,29.2,2.5,3238
20130925,24.5,21.4,27.5,0.1,3238
20130926,22,18.3,25.8,0,3238
20130927,22.8,18.6,27.5,0,3238
20130928,24.8,22.1,28,0.5,3238
20130929,23.2,21.5,25.5,18.5,3238
20130930,24.4,21.8,29.2,0.4,3238
20131001,23.9,22.4,26.9,17.5,2864
20131002,23.7,20.1,27.9,9.5,2864
20131003,21.6,17.9,26.7,0,2864
20131004,21.8,17.1,26.1,0,2864
20131005,23.4,21.7,26.1,5.5,2864
20131006,25.4,22.7,28.1,0.5,2864
20131007,26,24.9,28.6,0.4,2864
20131008,24.5,23.2,26.7,43.5,2864
20131009,24.7,22.5,28,0,2864
20131010,24.9,23.4,27.9,0,2864
20131011,23.9,20.7,29.4,0,2864
20131012,21.8,17.6,26.6,0,2864
20131013,21.1,15.5,25.7,0,2864
20131014,22.7,19.9,26.7,0,2864
20131015,21.3,17.9,25.9,0,2864
20131016,18.1,14.2,21,0,2864
20131017,18,14.3,21.7,0,2864
20131018,19.9,17.8,23.5,0,2864
20131019,20.3,18.2,23.5,0,2864
20131020,20.1,16.3,24.5,0,2864
20131021,20,16.2,24.1,0,2835
20131022,20.3,18.6,23.4,0,2901
20131023,20.2,18.5,22.2,0,2913
20131024,20.4,16.7,24.8,0,2827
20131025,18.7,14.6,23.5,0,2828
20131026,16.5,12.5,21.2,0,2864
20131027,16.3,12.8,20.4,0,2864
20131028,17.8,13.9,22.1,0,2869
20131029,19,15.1,23.4,0,2869
20131030,19.3,15.4,22.6,0,2830
20131031,18.8,16.3,22.8,0,2898
20131101,20.2,16.3,24.3,0,2892
20131102,20.9,18.5,23.5,0,2699
20131103,20.7,18.3,22.9,0,2699
20131104,17.8,15.1,21.1,0,2929
20131105,19,15.3,22.6,0,2891
20131106,20.3,17.9,23.3,0,2876
20131107,18.3,14.5,23.4,0,2753
20131108,16.8,13.1,20.9,0,2749
20131109,20.2,16.7,22.6,5.5,2699
20131110,16.5,10.2,22.4,24.5,2699
20131111,12.4,9.9,15.6,0,2740
20131112,12.3,9.6,15.5,0,2740
20131113,13,10.2,16.1,0,2740
20131114,14.1,9.5,17.9,0,2549
20131115,15,11.4,20,0.5,2541
20131116,14.3,10.3,18.3,0,2699
20131117,12.6,9.6,15.6,0.1,2699
20131118,8.7,5.4,11.8,3.5,2607
20131119,8.8,5.7,11.5,1,2587
20131120,10.1,7.4,13.5,0,2549
20131121,10.6,6.1,15.9,0,2623
20131122,11.9,7.8,15.6,0,2562
20131123,12.3,8.6,16.1,0,2699
20131124,15,9.8,18.5,38,2699
20131125,12.2,9.7,14.4,2.5,2647
20131126,10.6,8.1,13.7,0,2680
20131127,10,4.7,14.9,1,2661
20131128,4.5,2.6,8,5,2668
20131129,6.4,3.2,9,4,2693
20131130,10.6,6.4,14.7,0,2699
20131201,11,7.2,15.6,0,2566
20131202,9.6,6.3,15.4,0,2729
20131203,9.8,5.5,14.6,0,2729
20131204,11.3,7.1,16.4,0,2729
20131205,12.7,8.5,17.6,0,2613
20131206,12.5,9.8,16,0,2562
20131207,10.5,7.7,16,0,2566
20131208,12.7,7.8,17.4,0,2566
20131209,12.8,7.8,16.6,20,2599
20131210,8.8,6.7,11.9,0,2582
20131211,8.1,5.1,10.5,1,2581
20131212,8.9,3.7,11.5,0,2446
20131213,8,4.7,10.9,0,2446
20131214,7.8,4,13.3,0,2566
20131215,9.4,5.5,12.9,0,2566
20131216,8.3,6.1,11.7,0.5,2462
20131217,9.7,6.9,11.4,5,2471
20131218,10.1,8.6,13.6,1,2460
20131219,5.3,2.3,9,0.5,2523
20131220,5.8,3.7,8.3,0.1,2519
20131221,5.8,3.2,9.2,0.3,2566
20131222,7.4,3.4,12.5,0,2566
20131223,8.2,5.8,12.3,0,2560
20131224,7.4,3.8,12.8,0,2560
20131225,8.9,4.6,12,0,2566
20131226,8.8,4.8,13.1,0,2572
20131227,3.7,2.2,6.6,0,2568
20131228,4.2,1.9,7,0.1,2566
20131229,5,1.7,8.3,1,2566
20131230,8.2,6,11.3,0,2593
20131231,10.2,6.9,13.4,0,2570
20140101,10.4,8.4,13.8,0,2570
20140102,10.3,6.1,14.9,0,2570
20140103,11.3,7.6,15.8,0,2570
20140104,9.9,6.5,14.3,0,2570
20140105,8,4.8,13.6,0,2570
20140106,7.7,3.4,12.2,0,2570
20140107,10.2,5.8,14.1,0.2,2570
20140108,8.9,5.5,11.1,18,2570
20140109,2.8,0.2,6.5,0,2570
20140110,4.1,-0.1,7.8,0,2570
20140111,6.3,3.8,9.7,0,2570
20140112,6.5,3.1,11.1,0,2570
20140113,5.7,2.8,9.6,0,2570
20140114,5.5,2.5,9.7,0,2570
20140115,4.9,1.4,9.2,0,2570
20140116,6.7,3,10.2,0,2570
20140117,7,3.7,11.1,0,2570
20140118,6.8,4.8,8.7,0,2570
20140119,7.2,3.8,9.9,0,2570
20140120,8.5,4.4,12,0,2570
20140121,2.7,0.9,5.4,0.3,2570
20140122,4.7,0.7,8.8,0,2570
20140123,7.7,4.6,11,0,2570
20140124,12.5,6.8,15.5,0,2570
20140125,14.9,11.2,17.6,0,2570
20140126,9.1,4.4,13.6,0,2570
20140127,8.7,3.7,13,0,2570
20140128,11.1,8.3,14.9,0,2570
20140129,11.3,4.7,15.9,5.5,2570
20140130,11.7,9.5,13.5,4.5,2570
20140131,12,7.8,15.8,0,2570
20140201,15.4,11.4,20,11.5,2570
20140202,14.1,12.2,17.4,0,2570
20140203,10.8,5.2,15.4,0,2570
20140204,3.4,1.5,6.8,0,2570
20140205,4.8,1.9,7.4,0,2570
20140206,6.5,4.5,8.8,10,2570
20140207,8.7,7.6,11.5,5,2570
20140208,7.9,5.7,11,1,2570
20140209,6.4,4.2,8.7,0,2570
20140210,6.4,3.8,11.2,2,2570
20140211,6.2,4,8.7,3.5,2570
20140212,7.1,4.9,11.3,0,2570
20140213,7.4,5.8,9.8,0.5,2570
20140214,6.9,3.8,9.2,0.5,2570
20140215,7.2,2.5,11.8,0,2570
20140216,10,5.5,14.7,0,2570
20140217,8.3,7.4,10.6,24.5,2570
20140218,7.7,6.1,8.9,0.5,2570
20140219,6.8,5.3,10.3,0,2570
20140220,7.2,3,11.8,0,2570
20140221,6.8,3.3,11.1,0,2570
20140222,7.5,4.8,11.7,0,2570
20140223,9.1,3.8,14.4,0,2570
20140224,10.5,6.2,15.2,0,2570
20140225,11.6,7.9,14.7,0,2570
20140226,11.2,9.5,12.8,30.5,2570
20140227,13.2,10.5,18,0,2570
20140228,12.9,10,16.5,1.5,2570
20140301,11.7,10.9,12.8,8,2570
20140302,12.1,10,15.3,0,2570
20140303,10.3,8.5,13.5,0,2570
20140304,10,8.5,11.2,13.5,2570
20140305,8.7,5.6,13.2,0,2570
20140306,6.4,4.3,10,0,2570
20140307,6.7,3.5,11.1,0,2570
20140308,6.7,2.4,10,0,2570
20140309,7.8,4.3,12.3,0,2570
20140310,7.1,1.8,12.2,0,2570
20140311,9.4,3.8,13,0,2570
20140312,14.5,9.6,15.5,52,2570
20140313,10.8,5.7,15.5,1,2570
20140314,7.3,4.7,11.7,0,2570
20140315,11.1,4.6,14.7,0,2570
20140316,13.9,11,17.3,0,2570
20140317,15.2,12.4,18.3,26.5,2570
20140318,15.2,13.3,20.1,0.5,2570
20140319,13.4,11.7,16.5,0,2570
20140320,10.6,7.1,14.3,0,2570
20140321,9.7,7,13.2,0,2570
20140322,10.5,6,14.6,0,2570
20140323,12.6,7.6,17.4,0,2570
20140324,14.5,9.2,18.4,0,2570
20140325,15.8,15,16.3,30,2570
20140326,15.4,14,18.7,4,2570
20140327,17.2,13.1,21.7,0,2570
20140328,17.1,11.6,21.9,1.5,2570
20140329,16.1,14.3,17.5,70,2570
20140330,16.9,13.9,20.4,0,2570
20140331,15.3,11.6,18.7,0,2570
20140401,16.5,12.8,20.8,0,2570
20140402,16,12.6,20.1,0,2570
20140403,15.8,11.5,21.1,0,2570
20140404,11.9,9.1,16.8,0,2570
20140405,11.6,7.5,17.7,0,2570
20140406,11.5,6.7,16.8,0,2570
20140407,13.4,9.4,17,0,2570
20140408,14.3,11,18,0,2570
20140409,15.4,11.4,19.5,0,2570
20140410,15.2,10.2,20.9,0,2570
20140411,15.8,12.9,19.3,0,2570
20140412,16.3,13.9,20.6,10,2570
20140413,14.6,12.5,17.4,22,2570
20140414,16.1,11.9,21.9,0,2570
20140415,16.9,10.9,22.3,0,2570
20140416,16.9,14.2,20.3,1.5,2570
20140417,16.1,14.9,18,23,2570
20140418,15.3,14.7,16.8,0.2,2570
20140419,14,13,14.9,2.5,2570
20140420,14.3,11.5,17.5,2.5,2570
20140421,16.4,11.5,19.8,0,2570
20140422,18,13.8,22.3,0,2570
20140423,17.6,14.3,21.7,0,2570
20140424,18.5,15.5,23.1,0,2570
20140425,19,14.7,22.7,0,2570
20140426,19.3,18,21.4,0,2570
20140427,17.3,14.7,19.7,74.5,2570
20140428,15.3,14,18.2,62,2570
20140429,15.3,13.8,18.7,0,2570
20140430,17.1,12.6,23.7,0,2570
20140501,16.9,12.6,24,0,2570
20140502,18.4,14.9,21.2,0,2570
20140503,17.2,14.4,20.2,0,2570
20140504,14.7,12.5,17.8,3,2570
20140505,15.6,11.2,19.2,0,2570
20140506,15.3,9.8,20.3,0,2570
20140507,17,12.3,20.3,0,2570
20140508,18.8,16,23.8,0,2570
20140509,18,13.6,21.7,0,2570
20140510,18.4,16.3,22.1,0,2570
20140511,19.2,17.4,20.7,21,2570
20140512,18.7,16.5,23.8,18,2570
20140513,20.4,16.2,26.1,0,2570
20140514,16.6,15.1,20.4,6.5,2570
20140515,19.8,15.5,25.5,0,2570
20140516,21,16.7,26.1,0,2570
20140517,20,17.2,24.2,0,2570
20140518,20.7,16.2,26.5,0,2570
20140519,21.2,17.9,25,0,2570
20140520,18.5,16.9,20.2,82.5,2570
20140521,21,15.6,26,0,2570
20140522,20.2,17.7,24.4,0,2570
20140523,19.7,16.9,23.5,0,2570
20140524,21.2,17.4,24.5,0,2570
20140525,20.1,18.7,21.6,145,2570
20140526,23.4,19,29.3,0,2570
20140527,21.3,17.9,24.5,0,2570
20140528,23.8,20.1,30.4,0,2570
20140529,22.1,19.7,25.5,0,2570
20140530,22.4,18.2,26.6,0,2570
20140531,22.3,19.1,25.9,0,2570
20140601,22.3,19.7,24.8,0,2570
20140602,19.5,17.6,22.1,191,2570
20140603,19.5,18.8,21.4,5,2570
20140604,20,17.9,21.9,0.5,2570
20140605,20.9,18.9,23.4,0,2570
20140606,20.6,18.8,22.8,0,2570
20140607,20.4,17.7,22.9,0,2570
20140608,20.6,18,23.7,0,2570
20140609,21.4,18.6,24.7,0,2570
20140610,21.1,20.3,22.9,0,2570
20140611,21.8,19.8,25.8,0,2570
20140612,21.3,18.8,24.7,0,2570
20140613,21.8,17.6,28.1,0,2570
20140614,22.3,19.7,25.3,0,2570
20140615,23.4,20.4,29.2,0,2570
20140616,22.7,19.6,26.7,2,2570
20140617,18.1,16.6,19.8,84,2570
20140618,22.5,19.5,26.5,0,2570
20140619,22.2,18.8,25.9,0,2570
20140620,22.5,19.9,25.5,0,2570
20140621,21.1,20.4,22.1,13,2570
20140622,21.7,19.9,24.8,5,2570
20140623,21.8,20.2,23.8,0,2570
20140624,22.1,20,26,0,2570
20140625,21.4,19.2,23.5,0,2570
20140626,21.5,20,23,0.4,2570
20140627,23.7,21.5,28,0,2570
20140628,23.8,20.8,27.9,0,2570
20140629,22.4,19.8,26.3,0,2570
20140630,23.7,21.1,26.8,0,2570
20140701,24,22,28.1,0,2570
20140702,21.3,19.4,24,34,2570
20140703,23.2,21.6,26,2,2570
20140704,23.8,22.1,27.2,0.5,2570
20140705,21.6,19.7,23.3,38,2570
20140706,21.8,19.7,24.5,149,2570
20140707,23,21.9,25.1,0,2570
20140708,26.8,22.4,31.4,0,2570
20140709,24.9,23.2,28.3,55,2570
20140710,28.3,23.6,33.8,1.5,2570
20140711,25.9,22.9,28.6,0,2570
20140712,23.8,21.9,25.8,13.5,2570
20140713,23.5,22.4,25.3,30,2570
20140714,23.7,22.1,27.8,0,2570
20140715,23.5,22.2,26.2,53,2570
20140716,24.5,23,26.7,1,2570
20140717,25.3,23.5,27.5,0.3,2570
20140718,25.5,25,27.3,1,2570
20140719,25.6,22.4,28.2,34.5,2570
20140720,25.6,23,29,0,2570
20140721,25.8,23.5,28.4,0,2570
20140722,27,24.9,29.8,0,2570
20140723,28.6,25.8,31.4,0,2570
20140724,28.4,27.6,30.3,0.2,2570
20140725,28.1,26.9,30.5,0,2570
20140726,27.1,24.8,29.6,1.5,2570
20140727,25.2,23.7,27.6,3.5,2570
20140728,24.5,22.7,26.9,12,2570
20140729,26.9,24.7,30.2,3.5,2570
20140730,28.9,24.8,32.5,0,2570
20140731,29,26.3,32.9,1,2570
20140801,26.9,25.3,30.3,8.5,2570
20140802,25,24.3,26,147.5,2570
20140803,23.9,23.4,24.5,17.5,2570
20140804,24.1,23.3,26.1,27.5,2570
20140805,25.5,23.1,29.4,0,2570
20140806,26.6,24.6,29.5,0,2570
20140807,27.2,24.9,29.7,0,2570
20140808,26,24.8,27.8,0,2570
20140809,27.9,24.8,32,0,2570
20140810,26.7,24.5,30.3,0.1,2570
20140811,25.4,23.2,29.1,0,2570
20140812,25.7,23.4,28.9,0,2570
20140813,26.4,23.2,30.3,5.5,2570
20140814,25.3,22.9,28.3,2,2570
20140815,25.2,22.6,26.9,4.5,2570
20140816,25.9,24.2,29.2,0,2570
20140817,25.7,24.1,28.2,25.5,2570
20140818,25.6,23.9,26.9,17.5,2570
20140819,24.6,23.7,26.4,75,2570
20140820,25,23.4,27,115,2570
20140821,25.6,23.1,28,0,2570
20140822,25.2,21.8,28.4,0,2570
20140823,26.1,23,29,0,2570
20140824,26.2,23.6,28.3,66.5,2570
20140825,26.5,25.1,27.4,0.5,2570
20140826,26.9,23.5,31.8,0,2570
20140827,25.4,23.3,28.4,4.5,2570
20140828,22.6,21.5,24.3,20,2570
20140829,22.8,21.9,24.2,17,2570
20140830,24.1,22.5,26.4,0.5,2570
20140831,24.5,22.8,27.9,0,2570
20140901,24.8,22.2,27.6,0.5,2570
20140902,25.4,23.8,27.5,2,2570
20140903,25.1,23,27.6,9.5,2570
20140904,24.9,21.7,28.7,0,2570
20140905,25.3,21.5,28.4,0,2570
20140906,24.6,21.7,27,6,2570
20140907,25.5,22.8,28.8,0,2570
20140908,25.9,23,29.5,0,2570
20140909,26.1,22.6,29.8,0,2570
20140910,25.4,22.7,27.9,0,2570
20140911,25.3,21.5,29,0,2570
20140912,24,20.7,26.6,4,2570
20140913,24.3,21.7,27.7,1,2570
20140914,24.3,22.5,27.3,0,2570
20140915,25.3,21.9,29.3,0,2570
20140916,25.3,23.3,28.7,0,2570
20140917,24.9,22.8,28.1,0,2570
20140918,22.5,20.8,23.3,0.2,2570
20140919,20.2,16.8,23,18,2570
20140920,21.9,17.5,26.2,1.5,2570
20140921,23.5,21.3,26.5,0,2570
20140922,23.9,22.2,26.2,0,2570
20140923,24.4,22.9,25.8,75,2570
20140924,24.4,22,29.4,28.5,2570
20140925,23.8,20.4,27.4,0,2570
20140926,23.3,21.4,27,0,2570
20140927,23.8,21,28.1,0,2570
20140928,24.1,20.1,28.6,0,2570
20140929,24.7,22.2,28.4,7,2570
20140930,22.6,21,24.9,25.5,2570
20141001,22.8,21.2,26.4,0,2570
20141002,23.4,20.9,28,0,2570
20141003,21.7,17.9,25.1,0,2570
20141004,21.3,19,24.5,0,2570
20141005,20.7,17.9,25.7,0,2570
20141006,20.5,17,24.9,0,2570
20141007,20.2,17,25.2,0,2570
20141008,20.4,16.3,25.3,0,2570
20141009,21.9,19.4,25.6,0,2570
20141010,23.1,20.1,26.4,0,2570
20141011,22,21.1,23.9,0,2570
20141012,21.5,19.4,23.3,8.5,2570
20141013,21.2,18.4,25.2,9.5,2570
20141014,19.5,16.4,24,0.1,2570
20141015,18,14.3,22.6,0,2570
20141016,18.4,15.3,23.9,0.5,2570
20141017,17.9,14.6,22.7,0,2570
20141018,17.8,12.1,22.8,0,2570
20141019,21.4,16.7,25.2,0,2570
20141020,22.8,21.7,24.5,0,2570
20141021,22.2,21.4,23.6,20.5,2570
20141022,18.8,16.7,21.4,0.5,2570
20141023,17,13.1,21.9,0,2570
20141024,16.9,13,21.6,0,2570
20141025,17.7,13,22.1,0,2570
20141026,20.2,16.4,24.9,0,2570
20141027,18.5,14.5,23.2,0,2570
20141028,17.6,14.3,22.4,0,2570
20141029,18.1,14.9,20,0,2570
20141030,19.6,16.7,21.3,2.5,2570
20141031,20.5,17.8,21.6,10.5,2570
20141101,20.5,17.9,24.9,1,2570
20141102,16.5,13.6,20.7,0.1,2570
